step,timestamp,action,price,shares,reward,transaction_cost,slippage,time_penalty
6332,2023-07-03 13:32:15.739036808,1,193.56,6.0,-0.5847777241219096,0.5679214241219096,0.0,0.0168563
6333,2023-07-03 13:32:15.739036808,2,193.56,5.0,-0.37604134644634524,0.35918504644634525,0.0,0.0168563
6335,2023-07-03 13:32:15.739190714,1,193.57,5.0,-0.19618572322317263,0.17959252322317262,0.0,0.0165932
6336,2023-07-03 13:32:15.739190714,1,193.57,5.0,-0.27057538204301573,0.25398218204301576,0.0,0.0165932
6337,2023-07-03 13:32:15.739216839,1,193.57,5.0,-0.10681531803556404,0.08031621803554471,0.010000000000019327,0.0164991
6338,2023-07-03 13:32:15.739919743,1,193.57,3.0,-0.20613652322319195,0.17959252322317262,0.010000000000019327,0.016544
6339,2023-07-03 13:32:15.739976718,1,193.58,4.0,-0.19629202322317263,0.17959252322317262,0.0,0.0166995
6340,2023-07-03 13:32:15.740021859,1,193.58,5.0,-0.1967910272365638,0.1703764272365729,0.009999999999990905,0.0164146
6341,2023-07-03 13:32:15.740025166,1,193.58,3.0,-0.20600662322316354,0.17959252322317262,0.009999999999990905,0.0164141
6343,2023-07-03 13:32:15.740445083,1,193.59,5.0,-0.19648082322317262,0.17959252322317262,0.0,0.0168883
6344,2023-07-03 13:32:15.740445083,1,193.59,4.0,-0.2708704820430158,0.25398218204301576,0.0,0.0168883
6345,2023-07-03 13:32:15.936345556,1,193.61,5.0,-0.27696899148257703,0.26025429148257706,0.0,0.0167147
6346,2023-07-03 13:32:15.936921406,2,193.6,3.0,-0.14002418482440127,0.11358428482438193,0.010000000000019327,0.0164399
6347,2023-07-03 13:32:16.663609878,1,193.61,5.0,-0.11550277612860205,0.09836687612860205,0.0,0.0171359
6348,2023-07-03 13:32:16.663609878,1,193.61,4.0,-0.27111808204301574,0.25398218204301576,0.0,0.0171359
6349,2023-07-03 13:32:16.663609878,1,193.62,5.0,-0.37632094644634523,0.35918504644634525,0.0,0.0171359
6350,2023-07-03 13:32:16.663609878,1,193.62,3.0,-0.27111808204301574,0.25398218204301576,0.0,0.0171359
6351,2023-07-03 13:32:16.663609878,1,193.62,1.0,-0.2772793395131463,0.25014343951315543,0.009999999999990905,0.0171359
6352,2023-07-03 13:32:16.663609878,2,193.63,6.0,-0.37632094644634523,0.35918504644634525,0.0,0.0171359
6354,2023-07-03 13:32:16.663609878,1,193.63,2.0,-0.061126904351571115,0.04399100435157111,0.0,0.0171359
6355,2023-07-03 13:32:17.077079569,1,193.62,1.0,-0.04202441820430158,0.025398218204301576,0.0,0.0166262
6356,2023-07-03 13:32:17.747764946,1,193.61,3.0,-0.13438130870311493,0.08798200870314223,0.029999999999972715,0.0163993
6357,2023-07-03 13:32:18.033363806,1,193.64,1.0,-0.052396904644634534,0.03591850464463453,0.0,0.0164784
6358,2023-07-03 13:32:18.574788648,1,193.63,2.0,-0.3009317820430169,0.25398218204301576,0.030000000000001137,0.0169496
6359,2023-07-03 13:32:18.574788648,1,193.63,1.0,-0.12314425461290586,0.07619465461290473,0.030000000000001137,0.0169496
6360,2023-07-03 13:32:18.574788648,2,193.63,5.0,-0.38197510784063854,0.3350255078406374,0.030000000000001137,0.0169496
6362,2023-07-03 13:32:18.574788648,1,193.63,5.0,-0.22654212322317374,0.17959252322317262,0.030000000000001137,0.0169496
6363,2023-07-03 13:32:18.574788648,1,193.63,6.0,-0.21154886638366177,0.16459926638366065,0.030000000000001137,0.0169496
6364,2023-07-03 13:32:18.574958351,1,193.63,3.0,-0.14020568482437284,0.11358428482438193,0.009999999999990905,0.0166214
6365,2023-07-03 13:32:18.575698946,1,193.62,5.0,-0.29068418204299756,0.25398218204301576,0.01999999999998181,0.016702
6366,2023-07-03 13:32:18.575698946,1,193.62,5.0,-0.06210021820428339,0.025398218204301576,0.01999999999998181,0.016702
6368,2023-07-03 13:32:18.587892326,1,193.6,5.0,-0.0972720364086043,0.05079643640860315,0.030000000000001137,0.0164756
6369,2023-07-03 13:32:18.830907422,1,193.62,2.0,-0.19625212322317262,0.17959252322317262,0.0,0.0166596
6370,2023-07-03 13:32:18.830907422,1,193.62,4.0,-0.19625212322317262,0.17959252322317262,0.0,0.0166596
6371,2023-07-03 13:32:18.830907422,1,193.62,1.0,-0.08345174241218187,0.056792142412190966,0.009999999999990905,0.0166596
6372,2023-07-03 13:32:19.303428545,1,193.62,3.0,-0.07742223640859405,0.05079643640860315,0.009999999999990905,0.0166258
6373,2023-07-03 13:32:19.303864711,1,193.61,2.0,-0.06256250464462543,0.03591850464463453,0.009999999999990905,0.016644
6374,2023-07-03 13:32:20.431677974,1,193.61,5.0,-0.052330004644634526,0.03591850464463453,0.0,0.0164115
6375,2023-07-03 13:32:20.720438086,1,193.61,4.0,-0.19610762322317263,0.17959252322317262,0.0,0.0165151
6376,2023-07-03 13:32:21.193130282,1,193.62,4.0,-0.19626562322317262,0.17959252322317262,0.0,0.0166731
6377,2023-07-03 13:32:21.193130282,1,193.62,4.0,-0.27065528204301575,0.25398218204301576,0.0,0.0166731
6378,2023-07-03 13:32:21.193130282,1,193.62,5.0,-0.19626562322317262,0.17959252322317262,0.0,0.0166731
6379,2023-07-03 13:32:21.312404684,1,193.62,4.0,-0.06185531820428339,0.025398218204301576,0.01999999999998181,0.0164571
6380,2023-07-03 13:32:21.312426762,1,193.62,3.0,-0.28928548038170904,0.25270908038172724,0.01999999999998181,0.0165764
6381,2023-07-03 13:32:21.312426762,2,193.62,3.0,-0.09336854241217278,0.056792142412190966,0.01999999999998181,0.0165764
6382,2023-07-03 13:32:21.439402269,1,193.63,1.0,-0.10802107804103227,0.09157457804103226,0.0,0.0164465
6383,2023-07-03 13:32:21.439451513,1,193.63,1.0,-0.10797877804103226,0.09157457804103226,0.0,0.0164042
6385,2023-07-03 13:32:21.439502428,1,193.63,2.0,-0.10456460870314223,0.08798200870314223,0.0,0.0165826
6386,2023-07-03 13:32:21.439502428,1,193.63,5.0,-0.11494947612860205,0.09836687612860205,0.0,0.0165826
6387,2023-07-03 13:32:21.440154042,2,193.63,3.0,-0.10818857804103227,0.09157457804103226,0.0,0.016614
6389,2023-07-03 13:32:21.440242004,1,193.63,1.0,-0.060522404351571114,0.04399100435157111,0.0,0.0165314
6390,2023-07-03 13:32:21.442802736,1,193.65,5.0,-0.37578484644634524,0.35918504644634525,0.0,0.0165998
6391,2023-07-03 13:32:21.442802736,1,193.65,1.0,-0.19619232322317262,0.17959252322317262,0.0,0.0165998
6392,2023-07-03 13:32:21.483645610,1,193.64,3.0,-0.10675441803556404,0.08031621803554471,0.010000000000019327,0.0164382
6393,2023-07-03 13:32:21.533922532,1,193.64,2.0,-0.2674532541066535,0.24094865410663419,0.010000000000019327,0.0165046
6394,2023-07-03 13:32:21.551087934,1,193.63,4.0,-0.28069928204300665,0.25398218204301576,0.009999999999990905,0.0167171
6395,2023-07-03 13:32:21.551087934,2,193.63,4.0,-0.11469910870313313,0.08798200870314223,0.009999999999990905,0.0167171
6396,2023-07-03 13:32:21.604434523,1,193.6,2.0,-0.15316785743822758,0.11638925743821735,0.020000000000010232,0.0167786
6397,2023-07-03 13:32:21.772403270,1,193.57,4.0,-0.10688701803556404,0.08031621803554471,0.010000000000019327,0.0165708
6398,2023-07-03 13:32:21.772429906,1,193.57,2.0,-0.19627932322317262,0.17959252322317262,0.0,0.0166868
6399,2023-07-03 13:32:21.772430451,1,193.57,1.0,-0.1510270382254709,0.1343947382254709,0.0,0.0166323
6400,2023-07-03 13:32:21.772430451,1,193.57,1.0,-0.13576050293689043,0.11912820293689044,0.0,0.0166323
6401,2023-07-03 13:32:21.772444721,1,193.57,5.0,-0.24087698961120618,0.22431098961120619,0.0,0.016566
6402,2023-07-03 13:32:21.772448768,2,193.57,2.0,-0.1509199382254709,0.1343947382254709,0.0,0.0165252
6403,2023-07-03 13:32:21.772458614,1,193.57,5.0,-0.13299605743821735,0.11638925743821735,0.0,0.0166068
6404,2023-07-03 13:32:21.772554669,1,193.58,2.0,-0.19604302322317263,0.17959252322317262,0.0,0.0164505
6405,2023-07-03 13:32:21.772654713,1,193.59,1.0,-0.19638902322317262,0.17959252322317262,0.0,0.0167965
6407,2023-07-03 13:32:22.563742128,1,193.59,4.0,-0.290859582043026,0.25398218204301576,0.020000000000010232,0.0168774
6408,2023-07-03 13:32:22.563742128,1,193.59,2.0,-0.06227561820431181,0.025398218204301576,0.020000000000010232,0.0168774
6409,2023-07-03 13:32:22.563742128,2,193.59,5.0,-0.07279590464464476,0.03591850464463453,0.020000000000010232,0.0168774
6410,2023-07-03 13:32:22.563742128,2,193.59,3.0,-0.21646992322318287,0.17959252322317262,0.020000000000010232,0.0168774
6411,2023-07-03 13:32:22.563742128,2,193.59,1.0,-0.09909007497641592,0.062212674976405695,0.020000000000010232,0.0168774
6412,2023-07-03 13:32:22.563896830,1,193.59,5.0,-0.14006848482437284,0.11358428482438193,0.009999999999990905,0.0164842
6413,2023-07-03 13:32:22.626366523,1,193.58,5.0,-0.29052218204299757,0.25398218204301576,0.01999999999998181,0.01654
6414,2023-07-03 13:32:22.626366523,1,193.58,5.0,-0.29052218204299757,0.25398218204301576,0.01999999999998181,0.01654
6415,2023-07-03 13:32:22.626451138,1,193.58,4.0,-0.14002478482437283,0.11358428482438193,0.009999999999990905,0.0164405
6416,2023-07-03 13:32:22.686929159,1,193.55,4.0,-0.22640452322317375,0.17959252322317262,0.030000000000001137,0.016812
6417,2023-07-03 13:32:22.686929159,2,193.55,3.0,-0.0722102182043027,0.025398218204301576,0.030000000000001137,0.016812
6418,2023-07-03 13:32:22.686929159,1,193.55,3.0,-0.173803091021509,0.12699109102150788,0.030000000000001137,0.016812
6419,2023-07-03 13:32:22.686929159,1,193.55,2.0,-0.16594020293689157,0.11912820293689044,0.030000000000001137,0.016812
6420,2023-07-03 13:32:22.756182136,1,193.53,2.0,-0.21629522322318284,0.17959252322317262,0.020000000000010232,0.0167027
6421,2023-07-03 13:32:22.756182136,1,193.53,5.0,-0.06210091820431181,0.025398218204301576,0.020000000000010232,0.0167027
6422,2023-07-03 13:32:22.756182136,1,193.52,3.0,-0.18347629083772887,0.13677359083772775,0.030000000000001137,0.0167027
6423,2023-07-03 13:32:23.160836339,1,193.54,4.0,-0.06044330435157111,0.04399100435157111,0.0,0.0164523
6424,2023-07-03 13:32:23.160872391,1,193.54,1.0,-0.052382604644634526,0.03591850464463453,0.0,0.0164641
6425,2023-07-03 13:32:23.160875351,1,193.54,2.0,-0.04191041820430158,0.025398218204301576,0.0,0.0165122
6426,2023-07-03 13:32:23.160923410,1,193.54,3.0,-0.3703760446981584,0.35375624469815836,0.0,0.0166198
6427,2023-07-03 13:32:23.160923410,1,193.54,5.0,-0.1962123232231726,0.17959252322317262,0.0,0.0166198
6428,2023-07-03 13:32:23.574019375,1,193.54,1.0,-0.2805063820430351,0.25398218204301576,0.010000000000019327,0.0165242
6429,2023-07-03 13:32:23.574019375,2,193.54,4.0,-0.06244270464465386,0.03591850464463453,0.010000000000019327,0.0165242
6430,2023-07-03 13:32:24.413660822,1,193.54,4.0,-0.19658832322317263,0.17959252322317262,0.0,0.0169958
6431,2023-07-03 13:32:24.413660822,1,193.54,3.0,-0.19658832322317263,0.17959252322317262,0.0,0.0169958
6433,2023-07-03 13:32:24.415328446,1,193.55,2.0,-0.19610102322317263,0.17959252322317262,0.0,0.0165085
6434,2023-07-03 13:32:24.415328446,1,193.55,5.0,-0.37569354644634523,0.35918504644634525,0.0,0.0165085
6435,2023-07-03 13:32:24.416399706,1,193.56,3.0,-0.3757068464463452,0.35918504644634525,0.0,0.0165218
6437,2023-07-03 13:32:24.427384954,1,193.57,2.0,-0.19611592322317262,0.17959252322317262,0.0,0.0165234
6438,2023-07-03 13:32:24.427384954,2,193.57,4.0,-0.14351449102150787,0.12699109102150788,0.0,0.0165234
6439,2023-07-03 13:32:24.427428083,2,193.57,1.0,-0.14342559102150787,0.12699109102150788,0.0,0.0164345
6440,2023-07-03 13:32:24.428170602,1,193.58,1.0,-0.041843418204301576,0.025398218204301576,0.0,0.0164452
6441,2023-07-03 13:32:24.440512130,1,193.58,1.0,-0.29091178204299756,0.25398218204301576,0.01999999999998181,0.0169296
6442,2023-07-03 13:32:24.440512130,1,193.58,2.0,-0.29091178204299756,0.25398218204301576,0.01999999999998181,0.0169296
6443,2023-07-03 13:32:24.440512130,2,193.58,1.0,-0.07284810464461634,0.03591850464463453,0.01999999999998181,0.0169296
6445,2023-07-03 13:32:24.440512130,1,193.57,1.0,-0.22652212322317378,0.17959252322317262,0.030000000000001137,0.0169296
6446,2023-07-03 13:32:24.440512130,2,193.57,1.0,-0.12312425461290587,0.07619465461290473,0.030000000000001137,0.0169296
6448,2023-07-03 13:32:24.490054468,2,193.56,1.0,-0.3007232820430169,0.25398218204301576,0.030000000000001137,0.0167411
6449,2023-07-03 13:32:24.490054468,2,193.56,2.0,-0.09073210435157225,0.04399100435157111,0.030000000000001137,0.0167411
6450,2023-07-03 13:32:24.490054468,1,193.55,4.0,-0.4159261464463373,0.35918504644634525,0.03999999999999204,0.0167411
6451,2023-07-03 13:32:24.490054468,2,193.55,1.0,-0.23633362322316465,0.17959252322317262,0.03999999999999204,0.0167411
6453,2023-07-03 13:32:24.490054468,1,193.54,4.0,-0.246921323223184,0.17959252322317262,0.05000000000001137,0.0173288
6454,2023-07-03 13:32:24.490054468,1,193.54,5.0,-0.3213109820430271,0.25398218204301576,0.05000000000001137,0.0173288
6455,2023-07-03 13:32:24.490054468,2,193.53,2.0,-0.2569213232231749,0.17959252322317262,0.060000000000002274,0.0173288
6456,2023-07-03 13:32:24.490054468,1,193.53,1.0,-0.20431989102151016,0.12699109102150788,0.060000000000002274,0.0173288
6457,2023-07-03 13:32:24.490054468,1,193.53,2.0,-0.331310982043018,0.25398218204301576,0.060000000000002274,0.0173288
6460,2023-07-03 13:32:24.490054468,2,193.52,2.0,-0.15916580928926224,0.07183700928926906,0.06999999999999318,0.0173288
6461,2023-07-03 13:32:24.490727990,1,193.55,4.0,-0.08840120928926906,0.07183700928926906,0.0,0.0165642
6463,2023-07-03 13:32:24.491184240,1,193.55,1.0,-0.29039068204299756,0.25398218204301576,0.01999999999998181,0.0164085
6464,2023-07-03 13:32:24.542580955,1,193.57,4.0,-0.19626362322317262,0.17959252322317262,0.0,0.0166711
6465,2023-07-03 13:32:24.543722698,1,193.58,3.0,-0.07042070435156202,0.04399100435157111,0.009999999999990905,0.0164297
6466,2023-07-03 13:32:24.544542971,1,193.59,4.0,-0.19609942322317261,0.17959252322317262,0.0,0.0165069
6467,2023-07-03 13:32:24.544542971,1,193.59,1.0,-0.37569194644634524,0.35918504644634525,0.0,0.0165069
6468,2023-07-03 13:32:24.545698494,1,193.6,3.0,-0.1959921232231726,0.17959252322317262,0.0,0.0163996
6469,2023-07-03 13:32:24.545755546,2,193.6,1.0,-0.08877397497642503,0.062212674976405695,0.010000000000019327,0.0165613
6470,2023-07-03 13:32:24.546901680,1,193.6,3.0,-0.24640232175787485,0.21995502175785553,0.010000000000019327,0.0164473
6471,2023-07-03 13:32:24.546928071,1,193.6,2.0,-0.08865867497642502,0.062212674976405695,0.010000000000019327,0.016446
6472,2023-07-03 13:32:24.547288489,1,193.6,2.0,-0.13719576649856496,0.11070826649854565,0.010000000000019327,0.0164875
6473,2023-07-03 13:32:24.547703225,1,193.61,2.0,-0.1961775232231726,0.17959252322317262,0.0,0.016585
6474,2023-07-03 13:32:24.547703225,2,193.61,1.0,-0.14357609102150787,0.12699109102150788,0.0,0.016585
6475,2023-07-03 13:32:24.548142690,1,193.61,2.0,-0.2806194820430067,0.25398218204301576,0.009999999999990905,0.0166373
6476,2023-07-03 13:32:24.548184876,1,193.6,3.0,-0.25644882175786576,0.21995502175785553,0.020000000000010232,0.0164938
6478,2023-07-03 13:32:24.550581505,1,193.61,2.0,-0.37571694644634523,0.35918504644634525,0.0,0.0165319
6479,2023-07-03 13:32:24.550581505,1,193.61,4.0,-0.27051408204301575,0.25398218204301576,0.0,0.0165319
6480,2023-07-03 13:32:24.553421230,1,193.61,4.0,-0.051915718204292485,0.025398218204301576,0.009999999999990905,0.0165175
6481,2023-07-03 13:32:24.554284788,1,193.62,2.0,-0.1964650232231726,0.17959252322317262,0.0,0.0168725
6482,2023-07-03 13:32:24.554284788,1,193.62,3.0,-0.08406986911273545,0.06719736911273545,0.0,0.0168725
6483,2023-07-03 13:32:24.554284788,1,193.62,5.0,-0.1964650232231726,0.17959252322317262,0.0,0.0168725
6484,2023-07-03 13:32:24.554284788,1,193.62,1.0,-0.12462801393390358,0.10775551393390358,0.0,0.0168725
6487,2023-07-03 13:32:24.555037253,1,193.62,4.0,-0.24498303419671638,0.21848373419672548,0.009999999999990905,0.0164993
6488,2023-07-03 13:32:24.555059115,1,193.62,3.0,-0.11808357804102317,0.09157457804103226,0.009999999999990905,0.016509
6489,2023-07-03 13:32:24.559364277,1,193.62,4.0,-0.20601632322316352,0.17959252322317262,0.009999999999990905,0.0164238
6490,2023-07-03 13:32:24.559430516,1,193.62,3.0,-0.5943144241219005,0.5679214241219096,0.009999999999990905,0.016393
6492,2023-07-03 13:32:24.591648810,1,193.62,1.0,-0.06247560464462544,0.03591850464463453,0.009999999999990905,0.0165571
6493,2023-07-03 13:32:24.591648810,1,193.62,2.0,-0.06247560464462544,0.03591850464463453,0.009999999999990905,0.0165571
6494,2023-07-03 13:32:24.593021033,2,193.62,4.0,-0.2804182820430067,0.25398218204301576,0.009999999999990905,0.0164361
6495,2023-07-03 13:32:24.611871871,2,193.62,4.0,-0.2805109820430067,0.25398218204301576,0.009999999999990905,0.0165288
6496,2023-07-03 13:32:24.612677567,1,193.62,2.0,-0.28050218204300664,0.25398218204301576,0.009999999999990905,0.01652
6497,2023-07-03 13:32:24.637385447,2,193.63,2.0,-0.13281305743821734,0.11638925743821735,0.0,0.0164238
6498,2023-07-03 13:32:24.697241773,1,193.62,3.0,-0.14000218482437282,0.11358428482438193,0.009999999999990905,0.0164179
6500,2023-07-03 13:32:24.996853438,1,193.62,3.0,-0.06251360464462544,0.03591850464463453,0.009999999999990905,0.0165951
6504,2023-07-03 13:32:24.999314818,1,193.62,4.0,-0.07719363640859406,0.05079643640860315,0.009999999999990905,0.0163972
6505,2023-07-03 13:32:24.999316128,1,193.62,1.0,-0.07720993640859405,0.05079643640860315,0.009999999999990905,0.0164135
6506,2023-07-03 13:32:24.999371727,2,193.62,2.0,-0.27010925100031985,0.24361115100032896,0.009999999999990905,0.0164981
6507,2023-07-03 13:32:25.011408407,1,193.61,3.0,-0.14280995743820826,0.11638925743821735,0.009999999999990905,0.0164207
6508,2023-07-03 13:32:25.098294826,1,193.59,1.0,-0.29039798204302597,0.25398218204301576,0.020000000000010232,0.0164158
6509,2023-07-03 13:32:25.657980872,1,193.56,4.0,-0.1961291232231726,0.17959252322317262,0.0,0.0165366
6510,2023-07-03 13:32:25.865715368,1,193.58,4.0,-0.1961022232231726,0.17959252322317262,0.0,0.0165097
6511,2023-07-03 13:32:26.299814999,1,193.56,1.0,-0.07237010464464476,0.03591850464463453,0.020000000000010232,0.0164516
6512,2023-07-03 13:32:26.300487459,2,193.55,3.0,-0.05183581820429248,0.025398218204301576,0.009999999999990905,0.0164376
6513,2023-07-03 13:32:26.654624913,1,193.53,4.0,-0.19602422322317262,0.17959252322317262,0.0,0.0164317
6514,2023-07-03 13:32:27.073357369,1,193.53,1.0,-0.05193011820429248,0.025398218204301576,0.009999999999990905,0.0165319
6515,2023-07-03 13:32:27.073357369,1,193.53,2.0,-0.20612442322316352,0.17959252322317262,0.009999999999990905,0.0165319
6516,2023-07-03 13:32:27.632800763,2,193.52,2.0,-0.060424904351571114,0.04399100435157111,0.0,0.0164339
6517,2023-07-03 13:32:27.890763596,1,193.51,1.0,-0.16800769419731038,0.14141129419729104,0.010000000000019327,0.0165964
6518,2023-07-03 13:32:27.890763596,1,193.51,2.0,-0.07058740435159044,0.04399100435157111,0.010000000000019327,0.0165964
6519,2023-07-03 13:32:27.890763596,1,193.51,2.0,-0.2805785820430351,0.25398218204301576,0.010000000000019327,0.0165964
6520,2023-07-03 13:32:27.890769550,1,193.51,2.0,-0.11450090870316156,0.08798200870314223,0.010000000000019327,0.0165189
6521,2023-07-03 13:32:27.896380756,1,193.5,2.0,-0.08368354241218187,0.056792142412190966,0.009999999999990905,0.0168914
6522,2023-07-03 13:32:27.896380756,1,193.5,2.0,-0.10720761803553562,0.08031621803554471,0.009999999999990905,0.0168914
6523,2023-07-03 13:32:27.896380756,1,193.5,3.0,-0.1284842728171972,0.1015928728172063,0.009999999999990905,0.0168914
6524,2023-07-03 13:32:27.896380756,1,193.5,3.0,-0.05228961820429248,0.025398218204301576,0.009999999999990905,0.0168914
6525,2023-07-03 13:32:27.896380756,1,193.5,2.0,-0.05273581820429248,0.025398218204301576,0.009999999999990905,0.0173376
6526,2023-07-03 13:32:27.896380756,1,193.5,2.0,-0.08412974241218188,0.056792142412190966,0.009999999999990905,0.0173376
6527,2023-07-03 13:32:27.896380756,2,193.5,1.0,-0.10765381803553561,0.08031621803554471,0.009999999999990905,0.0173376
6528,2023-07-03 13:32:27.896380756,1,193.5,2.0,-0.20693012322316354,0.17959252322317262,0.009999999999990905,0.0173376
6530,2023-07-03 13:32:27.896413823,2,193.5,1.0,-0.10723161803553562,0.08031621803554471,0.009999999999990905,0.0169154
6531,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.11115176012723331,0.08423636012724241,0.009999999999990905,0.0169154
6532,2023-07-03 13:32:27.896413823,2,193.5,1.0,-0.10723161803553562,0.08031621803554471,0.009999999999990905,0.0169154
6533,2023-07-03 13:32:27.896413823,1,193.5,4.0,-0.05312621820429248,0.025398218204301576,0.009999999999990905,0.017728
6534,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.10804421803553563,0.08031621803554471,0.009999999999990905,0.017728
6535,2023-07-03 13:32:27.896413823,1,193.5,3.0,-0.06364650464462543,0.03591850464463453,0.009999999999990905,0.017728
6536,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.05312621820429248,0.025398218204301576,0.009999999999990905,0.017728
6537,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.05312621820429248,0.025398218204301576,0.009999999999990905,0.017728
6538,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.05312621820429248,0.025398218204301576,0.009999999999990905,0.017728
6539,2023-07-03 13:32:27.896413823,1,193.5,3.0,-0.25059646024595156,0.22286846024596063,0.009999999999990905,0.017728
6540,2023-07-03 13:32:27.896413823,2,193.5,4.0,-0.10804421803553563,0.08031621803554471,0.009999999999990905,0.017728
6541,2023-07-03 13:32:27.896413823,1,193.5,3.0,-0.15471909102149878,0.12699109102150788,0.009999999999990905,0.017728
6542,2023-07-03 13:32:27.896413823,1,193.5,4.0,-0.20910755751852472,0.18137955751853382,0.009999999999990905,0.017728
6543,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.10943001803553562,0.08031621803554471,0.009999999999990905,0.0191138
6544,2023-07-03 13:32:27.896413823,2,193.5,2.0,-0.08590594241218187,0.056792142412190966,0.009999999999990905,0.0191138
6545,2023-07-03 13:32:27.896413823,1,193.5,3.0,-0.06503230464462544,0.03591850464463453,0.009999999999990905,0.0191138
6546,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.05451201820429248,0.025398218204301576,0.009999999999990905,0.0191138
6547,2023-07-03 13:32:27.896413823,2,193.5,2.0,-0.05451201820429248,0.025398218204301576,0.009999999999990905,0.0191138
6549,2023-07-03 13:32:27.896413823,1,193.5,4.0,-0.06503230464462544,0.03591850464463453,0.009999999999990905,0.0191138
6550,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.08590594241218187,0.056792142412190966,0.009999999999990905,0.0191138
6551,2023-07-03 13:32:27.896413823,2,193.5,4.0,-0.05451201820429248,0.025398218204301576,0.009999999999990905,0.0191138
6552,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.05451201820429248,0.025398218204301576,0.009999999999990905,0.0191138
6553,2023-07-03 13:32:27.896413823,1,193.5,3.0,-0.10943001803553562,0.08031621803554471,0.009999999999990905,0.0191138
6554,2023-07-03 13:32:27.896413823,1,193.5,3.0,-0.10943001803553562,0.08031621803554471,0.009999999999990905,0.0191138
6555,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.05451201820429248,0.025398218204301576,0.009999999999990905,0.0191138
6556,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.16822557030933416,0.13911177030934327,0.009999999999990905,0.0191138
6557,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.18974623607108032,0.16063243607108943,0.009999999999990905,0.0191138
6558,2023-07-03 13:32:27.896413823,2,193.5,2.0,-0.05579471820429248,0.025398218204301576,0.009999999999990905,0.0203965
6559,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.1573875910214988,0.12699109102150788,0.009999999999990905,0.0203965
6560,2023-07-03 13:32:27.896413823,2,193.5,3.0,-0.11071271803553562,0.08031621803554471,0.009999999999990905,0.0203965
6561,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.08718864241218187,0.056792142412190966,0.009999999999990905,0.0203965
6562,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.11071271803553562,0.08031621803554471,0.009999999999990905,0.0203965
6564,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.0926091749763966,0.062212674976405695,0.009999999999990905,0.0203965
6565,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.05579471820429248,0.025398218204301576,0.009999999999990905,0.0203965
6566,2023-07-03 13:32:27.896413823,1,193.5,3.0,-0.10223350928925996,0.07183700928926906,0.009999999999990905,0.0203965
6567,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.16950827030933419,0.13911177030934327,0.009999999999990905,0.0203965
6568,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.05579471820429248,0.025398218204301576,0.009999999999990905,0.0203965
6569,2023-07-03 13:32:27.896413823,1,193.5,4.0,-0.05579471820429248,0.025398218204301576,0.009999999999990905,0.0203965
6570,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.23828987577919214,0.20789337577920122,0.009999999999990905,0.0203965
6571,2023-07-03 13:32:27.896413823,2,193.5,3.0,-0.08718864241218187,0.056792142412190966,0.009999999999990905,0.0203965
6572,2023-07-03 13:32:27.896413823,2,193.5,3.0,-0.05579471820429248,0.025398218204301576,0.009999999999990905,0.0203965
6574,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.05710111820429248,0.025398218204301576,0.009999999999990905,0.0217029
6575,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.13006977612859294,0.09836687612860205,0.009999999999990905,0.0217029
6576,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.17081467030933417,0.13911177030934327,0.009999999999990905,0.0217029
6577,2023-07-03 13:32:27.896413823,1,193.5,4.0,-0.08849504241218187,0.056792142412190966,0.009999999999990905,0.0217029
6578,2023-07-03 13:32:27.896413823,1,193.5,4.0,-0.228436652257195,0.1967337522572041,0.009999999999990905,0.0217029
6579,2023-07-03 13:32:27.896413823,1,193.5,4.0,-0.08849504241218187,0.056792142412190966,0.009999999999990905,0.0217029
6580,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.06762140464462543,0.03591850464463453,0.009999999999990905,0.0217029
6581,2023-07-03 13:32:27.896413823,1,193.5,1.0,-0.21129542322316353,0.17959252322317262,0.009999999999990905,0.0217029
6582,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.16120891023421216,0.12950601023422126,0.009999999999990905,0.0217029
6583,2023-07-03 13:32:27.896413823,1,193.5,2.0,-0.05710111820429248,0.025398218204301576,0.009999999999990905,0.0217029
